245,180106270,20160317235905,1268417831,375421326,180106270,20160318000157,1268532171,375487603
246,180106402,20160318000010,1269724355,375766805,180106402,20160318001920,1269424905,375013915
247,180106411,20160318000021,1268626705,375152355,180106411,20160318001722,1268220965,375532805
248,180106428,20160317235846,1269018265,375651905,180106428,20160318001306,1269132085,375041955
249,180106479,20160318000236,1271531271,374952268,180106479,20160318001707,1271893964,375707801
250,180106493,20160317235900,1268132835,375784405,180106493,20160318000200,1268104735,375635855
251,180106513,20160318000030,1270703855,375479755,180106513,20160318000730,1270641815,375617065
252,180106596,20160317235950,5,5,180106596,20160318001240,5,5
253,180106616,20160318000156,1270627565,375901955,180106616,20160318001906,1270860735,375164485
254,180106667,20160318000040,1271020655,375136365,180106667,20160318000650,1270946585,374984565
255,180106714,20160318000110,1271464405,374928835,180106714,20160318001910,1271367185,375229905
256,180106722,20160318000128,1270767205,376471755,180106722,20160318000048,1270766505,376470855
257,180106780,20160318000133,1269185764,374825028,180106780,20160318000726,1269536350,374808556
258,180106837,20160318000027,1270326811,375630290,180106837,20160318000429,1270272793,375512435
259,180106868,20160318000050,1271332215,375451405,180106868,20160318001810,1272190785,375409915
260,180106881,20160318000034,1269202415,376182415,180106881,20160318000344,1269312235,376221635
261,180106906,20160318000020,1270893085,375525735,180106906,20160318000730,1270766035,375362185
262,180106920,20160318000030,1269808615,375596285,180106920,20160318000000,1269804755,375595755
263,180106967,20160318000050,1270896385,375523515,180106967,20160318000710,1270611655,375688965
264,180107054,20160318000107,1269268011,375232180,180107054,20160318001539,1269815931,374753760
265,180107095,20160318000230,1270702935,375788255,180107095,20160318002010,1270702465,375684765
266,180107123,20160318000110,1269807855,374848335,180107123,20160318001730,1269967565,374828235
267,180107159,20160318000040,1269987065,375000935,180107159,20160318000340,1270202315,375030865
268,180107177,20160318000221,1270895196,375888196,180107177,20160318000051,1270944886,375873718
269,180107191,20160318000040,1270569615,375789735,180107191,20160318000310,1270512185,375858685
270,180107222,20160318000120,1271187255,374968065,180107222,20160318000900,1270945035,375102835
271,180107319,20160318000230,1269353885,375556165,180107319,20160318001230,1269634705,375488465
272,180107346,20160318000140,1270680885,376528335,180107346,20160318000610,1270711265,376562325
273,180107350,20160318000240,1270346015,375199915,180107350,20160318001920,1271304385,375124415
274,180107500,20160318000040,1270572065,375708365,180107500,20160318000010,1270572065,375708365
275,180107542,20160318000110,1270785625,375326435,180107542,20160318000620,1270635825,375369095
276,180107581,20160318000150,1269204485,375001005,180107581,20160318000200,1269204465,375001085
277,180107665,20160318000210,1270235945,374630885,180107665,20160318000120,1270236175,374621725
278,180107669,20160318000040,1267944465,374821215,180107669,20160318001650,1268542935,374793605
279,180107716,20160318000130,1268458735,375228105,180107716,20160318000020,1268419155,375241735
280,180107737,20160318000012,1268975731,375354456,180107737,20160318000052,1268976298,375355343
281,180107748,20160318000110,1271076865,375470905,180107748,20160318001030,1270726515,375327755
282,180107817,20160318000246,1270364566,375006385,180107817,20160318000750,1270596620,375075888
283,180107820,20160317235950,1268949755,375180215,180107820,20160318000520,1268839055,375221935
284,180107838,20160318000210,1270557985,375223165,180107838,20160318001920,1271578905,376030885
285,180107861,20160318000030,1270567565,375209355,180107861,20160318001650,1269965565,375347365
286,180107896,20160318000100,1269035235,374856255,180107896,20160318001200,1268586055,374937935
287,180107902,20160318000200,1270811185,375116335,180107902,20160318001410,1271160155,375015635
288,180107925,20160317235950,1270392115,375280515,180107925,20160318001240,1270285765,374983785
289,180108022,20160318000250,1271154835,375157845,180108022,20160318001720,1270765005,375463915
290,180108025,20160318000007,1269181071,375940563,180108025,20160318000027,1269178621,375930091
291,180108088,20160318000152,1269226840,376064823,180108088,20160318000052,1269203986,376084466
292,180108097,20160318000120,1270636215,376403405,180108097,20160318000100,1270636405,376404165
293,180108273,20160318000100,1270538565,376424805,180108273,20160318000740,1270538565,376424805
294,180108293,20160318000010,1269244135,375772115,180108293,20160318000310,1269160155,375800185
295,180108330,20160318000210,1270062515,375311885,180108330,20160318000100,1270062515,375311885
296,180108348,20160318000100,1270057685,375607355,180108348,20160318000620,1269927155,375610665
297,180108392,20160318000030,1269786115,375700005,180108392,20160318001910,1268646595,375262425
298,180108448,20160318000010,1269822465,374854415,180108448,20160318002040,1271425505,375339535
299,180108455,20160318000039,1270132635,375892235,180108455,20160318001619,1269365465,375891535
300,180108456,20160318000010,1270262135,376263115,180108456,20160318000040,1270266565,376250055
301,180108474,20160318000057,1268990665,374834015,180108474,20160318000837,1268730565,374777265
302,180108493,20160318000044,1270911293,375503985,180108493,20160318001354,1270592275,375191198
303,180108526,20160318000040,1270636015,375415935,180108526,20160318001430,1271354715,376005815
304,180108535,20160318000057,1269445265,375073635,180108535,20160318001607,1270199505,374941265
305,180108590,20160318000110,1269658735,375664255,180108590,20160318000540,1269724555,375550615
306,180108636,20160318000054,1270165905,374943055,180108636,20160318000034,1270177285,374947785
307,180108659,20160318000210,1270449155,375239005,180108659,20160318001230,1270690005,375409085
308,180108701,20160318000017,1269764305,375630285,180108701,20160318001707,1270413735,374889065
309,180108716,20160318000110,1270150445,376062255,180108716,20160318000840,1270301875,376122655
310,180108720,20160318000150,1270472755,374787335,180108720,20160318000410,1270456885,374863285
311,180108728,20160318000143,1269211455,375478389,180108728,20160318001625,1269079569,375791698
312,180108736,20160317235910,1270640865,375425255,180108736,20160318002000,1271322355,373737135
313,180108821,20160318000210,1268649095,375324835,180108821,20160318000130,1268639205,375318405
314,180108929,20160318000020,1269025755,374839705,180108929,20160318001520,1269667505,374698915
315,180109003,20160318000200,1271228515,375370335,180109003,20160318000540,1271211235,375423955
316,180109059,20160317235952,1269045665,374800505,180109059,20160318001322,1268381005,375341635
317,180109064,20160318000110,1270159985,374949815,180109064,20160318001240,1270611435,374934215
318,180109075,20160318000109,1271391431,375352831,180109075,20160318000945,1271364031,375392164
319,180109083,20160318000020,5,5,180109083,20160318001430,5,5
320,180109174,20160318000240,1269481665,374868715,180109174,20160318000650,1269436665,374982555
321,180109202,20160318000020,5,5,180109202,20160318001610,1270620355,375766215
322,180109258,20160318000010,1269224535,375542985,180109258,20160318001410,1269186855,375616705
323,180109317,20160318000000,1268735935,375499785,180109317,20160318001620,1267678305,376038205
324,180109346,20160318000109,1268494906,375026726,180109346,20160318000441,1268537396,375186373
325,180109360,20160318000028,1270304480,375703658,180109360,20160318000644,1270209013,375798616
326,180109409,20160317235900,1270964955,375123285,180109409,20160318001140,1270826085,375622735
327,180109442,20160318000100,1269984005,375622485,180109442,20160318000050,1269984005,375622485
328,180109443,20160318000020,1270777785,376018365,180109443,20160317235950,1270780585,376016965
329,180109479,20160318000210,1271104585,375542655,180109479,20160318001440,1270570405,375122105
330,180109543,20160318000120,1268932715,375781365,180109543,20160318001540,1269049465,375196205
331,180109659,20160318000121,1269135421,375656768,180109659,20160318000031,1269115580,375651386
332,180109667,20160318000100,1269388185,374704575,180109667,20160318000900,1269593515,374774335
